,Date,Open,High,Low,Close,Volume,name,code
0,20180618,6620,6930,6300,6520,930139,HL D&I,014790
1,20180619,6640,6780,6160,6160,596980,HL D&I,014790
2,20180620,6220,6500,6050,6450,703581,HL D&I,014790
3,20180621,6470,6530,6170,6180,387971,HL D&I,014790
4,20180622,6300,6350,6000,6200,340042,HL D&I,014790
5,20180625,6080,6410,6080,6320,344857,HL D&I,014790
6,20180626,6250,6360,5780,5810,453749,HL D&I,014790
7,20180627,5660,6050,5470,5530,532457,HL D&I,014790
8,20180628,5450,5710,5450,5580,378936,HL D&I,014790
9,20180629,5840,6000,5600,5700,543027,HL D&I,014790
10,20180702,5810,5820,5230,5230,628090,HL D&I,014790
11,20180703,5400,5400,5090,5350,447991,HL D&I,014790
12,20180704,5340,5410,5210,5250,338495,HL D&I,014790
13,20180705,5290,5290,4990,5120,324458,HL D&I,014790
14,20180706,5120,5340,5060,5290,258268,HL D&I,014790
15,20180709,5050,5090,4850,4910,421594,HL D&I,014790
16,20180710,4980,5110,4945,4970,198083,HL D&I,014790
17,20180711,4950,5300,4925,5130,380437,HL D&I,014790
18,20180712,5130,5270,5010,5050,299357,HL D&I,014790
19,20180713,5100,5290,5050,5250,241742,HL D&I,014790
20,20180716,5330,5330,5000,5050,319822,HL D&I,014790
21,20180717,5090,5100,5000,5010,173292,HL D&I,014790
22,20180718,5020,5520,4715,4765,2077096,HL D&I,014790
23,20180719,4755,4910,4645,4885,410816,HL D&I,014790
24,20180720,4895,4930,4790,4840,203383,HL D&I,014790
25,20180723,4800,4810,4595,4595,180984,HL D&I,014790
26,20180724,4650,5080,4650,4920,497797,HL D&I,014790
27,20180725,5000,5050,4650,4810,378860,HL D&I,014790
28,20180726,4820,5400,4810,5320,1301327,HL D&I,014790
29,20180727,5350,5590,5130,5520,853735,HL D&I,014790
30,20180730,5520,5550,5400,5470,493890,HL D&I,014790
31,20180731,5480,5540,5100,5300,451142,HL D&I,014790
32,20180801,5250,5370,5200,5280,277595,HL D&I,014790
33,20180802,5280,5470,5170,5270,251337,HL D&I,014790
34,20180803,5350,5470,5270,5400,360633,HL D&I,014790
35,20180806,5330,5350,5150,5180,225620,HL D&I,014790
36,20180807,5180,5220,5100,5180,91084,HL D&I,014790
37,20180808,5210,5340,5130,5190,239117,HL D&I,014790
38,20180809,5180,5260,5110,5110,161073,HL D&I,014790
39,20180810,5280,5440,5150,5290,646762,HL D&I,014790
40,20180813,5400,5540,5110,5120,898176,HL D&I,014790
41,20180814,5130,5380,5130,5300,428707,HL D&I,014790
42,20180816,5400,5430,5250,5380,398315,HL D&I,014790
43,20180817,5420,5760,5400,5740,1149212,HL D&I,014790
44,20180820,5800,5920,5670,5800,573395,HL D&I,014790
45,20180821,5840,5890,5650,5680,411593,HL D&I,014790
46,20180822,5740,5800,5550,5690,330167,HL D&I,014790
47,20180823,5740,5880,5650,5750,316882,HL D&I,014790
48,20180824,5850,5850,5600,5700,233171,HL D&I,014790
49,20180827,5250,5340,5150,5150,832280,HL D&I,014790
50,20180828,5230,5490,5180,5300,804910,HL D&I,014790
51,20180829,5280,5290,5100,5130,394765,HL D&I,014790
52,20180830,5170,5290,5120,5180,278262,HL D&I,014790
53,20180831,5180,5240,5120,5190,213288,HL D&I,014790
54,20180903,5300,5340,5170,5210,194212,HL D&I,014790
55,20180904,5220,5270,5180,5220,200775,HL D&I,014790
56,20180905,5250,5270,5170,5190,374497,HL D&I,014790
57,20180906,5230,5480,5150,5200,824834,HL D&I,014790
58,20180907,5230,5500,5210,5440,717758,HL D&I,014790
59,20180910,5590,6150,5480,6140,2068463,HL D&I,014790
60,20180911,6330,6400,6040,6140,903033,HL D&I,014790
61,20180912,6200,6220,5810,6140,653848,HL D&I,014790
62,20180913,6140,6150,6000,6020,315230,HL D&I,014790
63,20180914,6080,6190,5860,6040,441459,HL D&I,014790
64,20180917,6230,6230,5830,5900,478095,HL D&I,014790
